ElapsedTime,RobotID,Team,Vx_Command,Vy_Command,Angular_Command,Pos_X,Pos_Y,Orientation,Vx_Actual,Vy_Actual
0.547,2,0,0,0,0,0,0,0,0,0
0.547,3,0,0,0,0,0,0,0,0,0
0.547,4,0,0,0,0,0,0,0,0,0
0.547,5,0,0,0,0,0,0,0,0,0
0.547,0,1,0,0,0,0.40326,-3.14874,3.11716,0,0
0.547,1,1,0,0,0,0.799975,-3.15,-3.14159,0,0
0.547,2,1,0,0,0,0,0,0,0,0
0.547,3,1,0,0,0,0,0,0,0,0
0.547,4,1,0,0,0,0,0,0,0,0
0.547,5,1,0,0,0,0,0,0,0,0
0.563,0,0,0,0,0,-0.068803,0.092067,0,0,0
0.563,1,0,0,0,0,-1.17241,-3.20914,0.824943,0,0
0.563,2,0,0,0,0,0,0,0,0,0
0.563,3,0,0,0,0,0,0,0,0,0
0.563,4,0,0,0,0,0,0,0,0,0
0.563,5,0,0,0,0,0,0,0,0,0
0.563,0,1,0,0,0,0.40326,-3.14874,3.11716,0,0
0.563,1,1,0,0,0,0.799975,-3.15,-3.14159,0,0
0.563,2,1,0,0,0,0,0,0,0,0
0.563,3,1,0,0,0,0,0,0,0,0
0.563,4,1,0,0,0,0,0,0,0,0
0.563,5,1,0,0,0,0,0,0,0,0
0.580,0,0,0,0,0,-0.068803,0.092067,0,0,0
0.580,1,0,0,0,0,-1.17241,-3.20914,0.824943,0,0
0.580,2,0,0,0,0,0,0,0,0,0
0.580,3,0,0,0,0,0,0,0,0,0
0.580,4,0,0,0,0,0,0,0,0,0
0.580,5,0,0,0,0,0,0,0,0,0
0.580,0,1,0,0,0,0.40326,-3.14874,3.11716,0,0
0.580,1,1,0,0,0,0.799975,-3.15,-3.14159,0,0
0.580,2,1,0,0,0,0,0,0,0,0
0.580,3,1,0,0,0,0,0,0,0,0
0.580,4,1,0,0,0,0,0,0,0,0
0.580,5,1,0,0,0,0,0,0,0,0
0.596,0,0,0,0,0,-0.068803,0.092067,0,0,0
0.596,1,0,0,0,0,-1.17241,-3.20914,0.824943,0,0
0.596,2,0,0,0,0,0,0,0,0,0
0.596,3,0,0,0,0,0,0,0,0,0
0.596,4,0,0,0,0,0,0,0,0,0
0.596,5,0,0,0,0,0,0,0,0,0
0.596,0,1,0,0,0,0.40326,-3.14874,3.11716,0,0
0.596,1,1,0,0,0,0.799975,-3.15,-3.14159,0,0
0.596,2,1,0,0,0,0,0,0,0,0
0.596,3,1,0,0,0,0,0,0,0,0
0.596,4,1,0,0,0,0,0,0,0,0
0.596,5,1,0,0,0,0,0,0,0,0
0.612,0,0,0,0,0,-0.068803,0.092067,0,0,0
0.612,1,0,0,0,0,-1.17241,-3.20914,0.824943,0,0
0.612,2,0,0,0,0,0,0,0,0,0
0.612,3,0,0,0,0,0,0,0,0,0
0.612,4,0,0,0,0,0,0,0,0,0
0.612,5,0,0,0,0,0,0,0,0,0
0.612,0,1,0,0,0,0.40326,-3.14874,3.11716,0,0
0.612,1,1,0,0,0,0.799975,-3.15,-3.14159,0,0
0.612,2,1,0,0,0,0,0,0,0,0
0.612,3,1,0,0,0,0,0,0,0,0
0.612,4,1,0,0,0,0,0,0,0,0
0.612,5,1,0,0,0,0,0,0,0,0
0.627,0,0,0,0,0,-0.068803,0.092067,0,0,0
0.627,1,0,0,0,0,-1.17241,-3.20914,0.824943,0,0
0.627,2,0,0,0,0,0,0,0,0,0
0.627,3,0,0,0,0,0,0,0,0,0
0.627,4,0,0,0,0,0,0,0,0,0
0.627,5,0,0,0,0,0,0,0,0,0
0.627,0,1,0,0,0,0.40326,-3.14874,3.11716,0,0
0.627,1,1,0,0,0,0.799975,-3.15,-3.14159,0,0
0.627,2,1,0,0,0,0,0,0,0,0
0.627,3,1,0,0,0,0,0,0,0,0
0.627,4,1,0,0,0,0,0,0,0,0
0.627,5,1,0,0,0,0,0,0,0,0
0.644,0,0,0,0,0,-0.068803,0.092067,0,0,0
0.644,1,0,0,0,0,-1.17241,-3.20914,0.824943,0,0
0.644,2,0,0,0,0,0,0,0,0,0
0.644,3,0,0,0,0,0,0,0,0,0
0.644,4,0,0,0,0,0,0,0,0,0
0.644,5,0,0,0,0,0,0,0,0,0
0.644,0,1,0,0,0,0.40326,-3.14874,3.11716,0,0
0.644,1,1,0,0,0,0.799975,-3.15,-3.14159,0,0
0.644,2,1,0,0,0,0,0,0,0,0
